item_id,source_type,image_path,display_name,description,target_group,recommendation_role,normalized_category,product_family,normalized_color,color_detail,color_tone,normalized_pattern,section_theme,article_id,product_code,product_type_name,product_group_name,index_name,index_group_name,section_name,department_name,garment_group_name,image_relative_path
0551044052,catalog,data/processed/demo_images/055/0551044052.jpg,Printed Sweatshirt 19.99,"Top in sweatshirt fabric with a motif in a relaxed fit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,black,black,dark,print,contemporary_street,551044052,551044,Sweater,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,055\0551044052.jpg
0551044053,catalog,data/processed/demo_images/055/0551044053.jpg,Printed Sweatshirt 19.99,"Top in sweatshirt fabric with a motif in a relaxed fit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,white,white,light,print,contemporary_street,551044053,551044,Sweater,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,055\0551044053.jpg
0551790001,catalog,data/processed/demo_images/055/0551790001.jpg,R-Neck Jamber,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,black,black,dark,solid,tailoring,551790001,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790001.jpg
0551790003,catalog,data/processed/demo_images/055/0551790003.jpg,R-Neck Jamber,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,blue,dark blue,dark,solid,tailoring,551790003,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790003.jpg
0551790004,catalog,data/processed/demo_images/055/0551790004.jpg,R-Neck Jamber,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,brown,yellowish brown,medium dusty,solid,tailoring,551790004,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790004.jpg
0551790005,catalog,data/processed/demo_images/055/0551790005.jpg,R-neck Honeycomb,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,beige,light beige,dusty light,textured,tailoring,551790005,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790005.jpg
0551790006,catalog,data/processed/demo_images/055/0551790006.jpg,R-neck Honeycomb,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,blue,blue,dusty light,textured,tailoring,551790006,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790006.jpg
0551790007,catalog,data/processed/demo_images/055/0551790007.jpg,R-neck Honeycomb,"Jumper in a textured pima cotton knit with long sleeves and ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,pink,light pink,medium,textured,tailoring,551790007,551790,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551790007.jpg
0551807002,catalog,data/processed/demo_images/055/0551807002.jpg,Mockneck Sandro,"Fine-knit jumper in a soft merino wool blend with a round neck, long sleeves and ribbing at the cuffs and hem.",men,top,sweater,upper_body,pink,dark pink,dark,solid,tailoring,551807002,551807,Sweater,Garment Upper body,Menswear,Menswear,Men Suits & Tailoring,Knitwear,Knitwear,055\0551807002.jpg
0552743001,catalog,data/processed/demo_images/055/0552743001.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,black,black,dark,solid,men_edition,552743001,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743001.jpg
0552743005,catalog,data/processed/demo_images/055/0552743005.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,brown,dark yellow,medium dusty,solid,men_edition,552743005,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743005.jpg
0552743009,catalog,data/processed/demo_images/055/0552743009.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,grey,dark grey,medium dusty,melange,men_edition,552743009,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743009.jpg
0552743010,catalog,data/processed/demo_images/055/0552743010.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,red,dark red,dark,solid,men_edition,552743010,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743010.jpg
0552743012,catalog,data/processed/demo_images/055/0552743012.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,blue,dark blue,dark,solid,men_edition,552743012,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743012.jpg
0552743015,catalog,data/processed/demo_images/055/0552743015.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,grey,light grey,dusty light,solid,men_edition,552743015,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743015.jpg
0552743018,catalog,data/processed/demo_images/055/0552743018.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,white,off white,dusty light,solid,men_edition,552743018,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743018.jpg
0552743020,catalog,data/processed/demo_images/055/0552743020.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,yellow,yellow,medium,solid,men_edition,552743020,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743020.jpg
0552743021,catalog,data/processed/demo_images/055/0552743021.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,green,dark green,medium dusty,melange,men_edition,552743021,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743021.jpg
0552743024,catalog,data/processed/demo_images/055/0552743024.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,beige,dark beige,medium dusty,solid,men_edition,552743024,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743024.jpg
0552743026,catalog,data/processed/demo_images/055/0552743026.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,red,red,bright,solid,men_edition,552743026,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743026.jpg
0552743027,catalog,data/processed/demo_images/055/0552743027.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,blue,dark blue,bright,solid,men_edition,552743027,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743027.jpg
0552743029,catalog,data/processed/demo_images/055/0552743029.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,red,dark red,dark,solid,men_edition,552743029,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743029.jpg
0552743031,catalog,data/processed/demo_images/055/0552743031.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,turquoise,turquoise,medium,melange,men_edition,552743031,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743031.jpg
0552743033,catalog,data/processed/demo_images/055/0552743033.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,brown,yellowish brown,medium dusty,solid,men_edition,552743033,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743033.jpg
0552743034,catalog,data/processed/demo_images/055/0552743034.jpg,PEBBLE knitted creweck,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",men,top,sweater,upper_body,lilac purple,dark purple,dark,solid,men_edition,552743034,552743,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0552743034.jpg
0553238008,catalog,data/processed/demo_images/055/0553238008.jpg,THORN LS TEE,"Wide, long-sleeved top in soft cotton jersey with an open chest pocket, ribbing around the neckline and short slits in the sides. Loose fit.",men,top,sweater,upper_body,white,white,light,solid,basics,553238008,553238,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0553238008.jpg
0553238009,catalog,data/processed/demo_images/055/0553238009.jpg,THORN LS TEE,"Wide, long-sleeved top in soft cotton jersey with an open chest pocket, ribbing around the neckline and short slits in the sides. Loose fit.",men,top,sweater,upper_body,grey,grey,dusty light,melange,basics,553238009,553238,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0553238009.jpg
0553238010,catalog,data/processed/demo_images/055/0553238010.jpg,THORN LS TEE,"Wide, long-sleeved top in soft cotton jersey with an open chest pocket, ribbing around the neckline and short slits in the sides. Loose fit.",men,top,sweater,upper_body,lilac purple,purple,light,solid,basics,553238010,553238,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0553238010.jpg
0554803001,catalog,data/processed/demo_images/055/0554803001.jpg,TIMBER striped sweater,"Straight-style, striped jumper in a fine-knit, lightly brushed wool blend with long sleeves and ribbing around the neckline cuffs and hem.",men,top,sweater,upper_body,white,light beige,dusty light,stripe,men_edition,554803001,554803,Sweater,Garment Upper body,Menswear,Menswear,Men Edition,Knitwear,Knitwear,055\0554803001.jpg
0555593001,catalog,data/processed/demo_images/055/0555593001.jpg,Carl 1/2 zip,"Jumper in rib-knit cotton with a high collar, zip at the top and long raglan sleeves.",men,top,sweater,upper_body,grey,dark grey,dark,solid,casual,555593001,555593,Sweater,Garment Upper body,Menswear,Menswear,Contemporary Casual,Knitwear,Knitwear,055\0555593001.jpg
0555593003,catalog,data/processed/demo_images/055/0555593003.jpg,Carl 1/2 zip,"Jumper in rib-knit cotton with a high collar, zip at the top and long raglan sleeves.",men,top,sweater,upper_body,black,black,dark,solid,casual,555593003,555593,Sweater,Garment Upper body,Menswear,Menswear,Contemporary Casual,Knitwear,Knitwear,055\0555593003.jpg
0557247001,catalog,data/processed/demo_images/055/0557247001.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,black,black,dark,solid,basics,557247001,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247001.jpg
0557247003,catalog,data/processed/demo_images/055/0557247003.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,grey,grey,medium dusty,melange,basics,557247003,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247003.jpg
0557247004,catalog,data/processed/demo_images/055/0557247004.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,khaki green,greenish khaki,dark,solid,basics,557247004,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247004.jpg
0557247005,catalog,data/processed/demo_images/055/0557247005.jpg,Petar Sweater(1),"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,pink,light pink,light,solid,basics,557247005,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Heavy Basic Jersey,Jersey Basic,055\0557247005.jpg
0557247006,catalog,data/processed/demo_images/055/0557247006.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,orange,orange,bright,solid,basics,557247006,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247006.jpg
0557247007,catalog,data/processed/demo_images/055/0557247007.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,white,white,light,solid,basics,557247007,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247007.jpg
0557247008,catalog,data/processed/demo_images/055/0557247008.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,turquoise,light turquoise,dusty light,solid,basics,557247008,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247008.jpg
0557247010,catalog,data/processed/demo_images/055/0557247010.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,beige,light beige,dusty light,solid,basics,557247010,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247010.jpg
0557247013,catalog,data/processed/demo_images/055/0557247013.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,beige,beige,medium dusty,solid,basics,557247013,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247013.jpg
0557247014,catalog,data/processed/demo_images/055/0557247014.jpg,Petar Sweater,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside.",men,top,sweater,upper_body,blue,dark blue,dark,solid,basics,557247014,557247,Sweater,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,055\0557247014.jpg
